Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HireDate,ApproxExitDate,SnapshotDate,AttritionFlag,AgeGroup,TenureBand,IncomeBand,SalaryPerYearAtCompany
42,No,Travel_Rarely,1043,Sales,10,3,Technical Degree,1,891,2,Female,48,3,4,Manager,4,Married,16085,11114,2,Y,No,13,3,3,80,0,14,2,3,11,8,3,3,2014-11-24,,2025-12-31,0,35-44,11+ years,Q4 High,17547.272727272728
18,No,Travel_Frequently,436,Human Resources,3,4,Medical,1,893,2,Male,50,4,4,Manager,1,Married,14874,13333,3,Y,No,13,4,1,80,0,20,3,3,14,12,4,9,2011-09-08,,2025-12-31,0,18-25,11+ years,Q4 High,12749.142857142857
34,No,Travel_Rarely,1302,Sales,2,3,Technical Degree,1,895,4,Female,68,3,1,Sales Representative,2,Married,5014,9293,4,Y,No,14,3,3,80,1,7,2,3,6,4,2,2,2019-10-20,,2025-12-31,0,26-34,6-10 years,Q2,10028.0
39,Yes,Travel_Rarely,743,Research & Development,17,3,Marketing,1,897,1,Male,55,2,1,Laboratory Technician,1,Single,5642,20293,3,Y,Yes,13,4,3,80,1,23,2,3,17,9,0,4,2008-07-12,2024-05-06,2025-12-31,1,35-44,11+ years,Q2,3982.5882352941176
26,No,Travel_Frequently,180,Research & Development,18,4,Life Sciences,1,899,3,Male,80,3,1,Laboratory Technician,2,Married,7472,15499,1,Y,Yes,21,3,3,80,0,26,2,3,22,8,8,17,2003-06-03,,2025-12-31,0,26-34,11+ years,Q3,4075.6363636363635
40,No,Non-Travel,260,Sales,16,4,Life Sciences,1,901,1,Male,89,1,4,Manager,4,Divorced,16960,25438,1,Y,No,15,4,4,80,2,18,3,3,17,8,4,7,2008-10-28,,2025-12-31,0,35-44,11+ years,Q4 High,11971.764705882353
35,No,Travel_Rarely,506,Research & Development,9,3,Life Sciences,1,903,2,Male,35,2,1,Research Scientist,1,Married,5569,20263,3,Y,No,23,3,3,80,1,5,2,4,4,3,2,2,2021-06-03,,2025-12-31,0,35-44,4-5 years,Q2,16707.0
53,No,Travel_Rarely,1304,Research & Development,6,3,Life Sciences,1,905,3,Male,36,3,1,Laboratory Technician,3,Single,6188,3158,3,Y,No,13,3,4,80,1,13,5,4,10,4,3,4,2015-03-06,,2025-12-31,0,45+,6-10 years,Q2,7425.6
51,Yes,Travel_Rarely,1392,Sales,5,2,Medical,1,907,4,Male,89,3,2,Sales Executive,1,Divorced,7919,13412,2,Y,Yes,11,3,3,80,3,7,2,3,3,2,0,1,2022-12-21,2023-08-03,2025-12-31,1,45+,2-3 years,Q3,31676.0
33,No,Travel_Rarely,593,Research & Development,4,3,Medical,1,909,2,Male,90,3,2,Healthcare Representative,3,Single,8969,7221,1,Y,No,12,3,1,80,1,17,3,3,13,10,1,6,2012-09-13,,2025-12-31,0,26-34,11+ years,Q4 High,8279.076923076924
36,Yes,Travel_Rarely,290,Research & Development,8,5,Human Resources,1,911,1,Male,34,1,1,Research Scientist,4,Single,3461,2357,2,Y,Yes,12,3,3,80,1,11,5,3,6,3,1,3,2019-04-08,2025-05-31,2025-12-31,1,35-44,6-10 years,Q1 Low,6922.0
36,No,Travel_Rarely,1444,Research & Development,18,3,Medical,1,913,2,Male,37,3,1,Laboratory Technician,3,Single,2586,10333,0,Y,No,17,4,2,80,0,5,2,3,2,2,0,1,2023-02-16,,2025-12-31,0,35-44,2-3 years,Q1 Low,15516.0
33,No,Travel_Rarely,1483,Research & Development,5,4,Marketing,1,915,1,Female,62,3,1,Laboratory Technician,4,Married,5100,11986,3,Y,No,12,3,3,80,0,14,5,1,6,4,1,5,2019-12-08,,2025-12-31,0,26-34,6-10 years,Q2,10200.0
39,No,Travel_Rarely,653,Research & Development,18,3,Human Resources,1,917,2,Male,86,3,1,Laboratory Technician,2,Divorced,4043,4218,4,Y,No,14,3,4,80,2,13,4,3,8,5,2,3,2017-11-09,,2025-12-31,0,35-44,6-10 years,Q1 Low,6064.5
30,No,Travel_Rarely,1218,Research & Development,2,5,Technical Degree,1,919,3,Male,41,3,1,Research Scientist,4,Married,2761,25916,3,Y,Yes,19,3,3,80,2,13,6,3,5,4,1,1,2020-02-22,,2025-12-31,0,26-34,4-5 years,Q1 Low,6626.4
27,No,Travel_Frequently,455,Research & Development,10,3,Life Sciences,1,921,1,Female,66,3,1,Laboratory Technician,4,Single,5867,9906,5,Y,No,12,3,1,80,1,21,3,3,17,13,0,5,2008-06-11,,2025-12-31,0,26-34,11+ years,Q2,4141.411764705882
43,Yes,Travel_Frequently,469,Research & Development,12,1,Medical,1,923,3,Male,44,2,1,Laboratory Technician,3,Single,4586,12251,3,Y,Yes,11,4,3,80,1,8,4,3,5,3,2,3,2020-10-15,2021-04-26,2025-12-31,1,35-44,4-5 years,Q1 Low,11006.4
43,No,Travel_Rarely,844,Sales,5,3,Life Sciences,1,925,3,Female,46,3,1,Sales Representative,3,Married,3631,11270,2,Y,No,15,4,1,80,1,8,2,2,5,4,1,3,2020-02-13,,2025-12-31,0,35-44,4-5 years,Q1 Low,8714.4
30,No,Travel_Rarely,395,Research & Development,3,2,Life Sciences,1,927,2,Male,66,3,1,Laboratory Technician,4,Married,4400,8074,0,Y,No,17,3,3,80,3,5,4,3,1,1,0,1,2024-08-03,,2025-12-31,0,26-34,0-1 years,Q1 Low,52800.0
45,No,Travel_Rarely,1225,Human Resources,15,1,Life Sciences,1,929,1,Male,80,3,1,Human Resources,3,Married,6959,26309,1,Y,No,21,3,4,80,2,18,1,2,15,12,0,10,2010-02-11,,2025-12-31,0,45+,11+ years,Q3,5567.2
31,No,Travel_Rarely,120,Research & Development,9,4,Marketing,1,931,4,Male,58,1,2,Healthcare Representative,4,Divorced,7815,2885,0,Y,Yes,17,3,4,80,0,14,4,3,9,7,3,3,2016-06-19,,2025-12-31,0,26-34,6-10 years,Q3,10420.0
39,No,Travel_Rarely,1206,Research & Development,29,2,Medical,1,933,2,Female,32,3,1,Research Scientist,3,Divorced,7054,21323,2,Y,Yes,22,3,1,80,1,18,2,3,16,9,1,4,2009-05-30,,2025-12-31,0,35-44,11+ years,Q3,5290.5
44,No,Travel_Frequently,1075,Sales,18,4,Medical,1,935,3,Female,55,3,4,Manager,2,Single,15683,14612,1,Y,No,13,3,3,80,1,13,2,3,9,5,3,5,2016-03-05,,2025-12-31,0,35-44,6-10 years,Q4 High,20910.666666666668
37,No,Travel_Rarely,772,Research & Development,18,2,Other,1,937,2,Male,74,2,1,Laboratory Technician,4,Single,7891,12156,2,Y,No,14,3,3,80,0,25,1,3,19,14,6,12,2006-04-20,,2025-12-31,0,35-44,11+ years,Q3,4983.789473684211
41,No,Travel_Rarely,466,Human Resources,1,2,Life Sciences,1,939,3,Male,35,3,1,Human Resources,3,Divorced,5120,14086,4,Y,No,20,3,4,80,1,14,5,3,12,5,5,4,2013-12-14,,2025-12-31,0,35-44,11+ years,Q2,5120.0
32,No,Travel_Rarely,809,Research & Development,5,4,Medical,1,941,2,Female,83,3,1,Research Scientist,3,Married,6635,7818,2,Y,No,19,3,3,80,0,15,3,2,11,9,2,7,2014-07-10,,2025-12-31,0,26-34,11+ years,Q3,7238.181818181818
35,No,Travel_Rarely,653,Human Resources,3,3,Marketing,1,943,2,Male,48,3,1,Human Resources,3,Married,5450,18202,3,Y,Yes,17,3,1,80,2,13,3,2,8,5,0,6,2017-01-05,,2025-12-31,0,35-44,6-10 years,Q2,8175.0
35,Yes,Travel_Rarely,648,Research & Development,1,3,Life Sciences,1,945,1,Male,42,4,2,Manufacturing Director,2,Single,5590,3724,4,Y,No,15,3,3,80,0,8,2,3,1,1,0,1,2024-10-22,2023-05-24,2025-12-31,1,35-44,0-1 years,Q2,67080.0
30,No,Non-Travel,1456,Sales,8,3,Medical,1,947,2,Female,86,1,4,Manager,4,Divorced,14745,24313,0,Y,No,11,3,3,80,2,7,2,1,5,3,1,3,2020-01-18,,2025-12-31,0,26-34,4-5 years,Q4 High,35388.0
35,No,Travel_Rarely,138,Research & Development,15,3,Life Sciences,1,949,4,Female,86,3,2,Manufacturing Director,4,Divorced,5406,18555,3,Y,No,13,3,4,80,2,8,1,1,4,3,0,3,2021-09-30,,2025-12-31,0,35-44,4-5 years,Q2,16218.0
23,No,Travel_Rarely,146,Human Resources,4,4,Technical Degree,1,951,3,Male,75,3,1,Human Resources,4,Married,5475,15701,0,Y,No,12,4,4,80,0,11,3,3,8,6,2,2,2017-06-10,,2025-12-31,0,18-25,6-10 years,Q2,8212.5
32,No,Travel_Rarely,1435,Research & Development,1,3,Life Sciences,1,953,1,Female,41,3,1,Laboratory Technician,2,Married,4659,6676,2,Y,No,11,3,2,80,1,9,2,4,6,4,0,2,2019-10-22,,2025-12-31,0,26-34,6-10 years,Q1 Low,9318.0
34,No,Non-Travel,1233,Research & Development,4,3,Life Sciences,1,955,3,Female,58,3,1,Research Scientist,3,Married,4480,19685,1,Y,No,19,3,4,80,1,22,1,3,15,8,2,3,2010-08-03,,2025-12-31,0,26-34,11+ years,Q1 Low,3584.0
35,No,Travel_Rarely,285,Human Resources,7,4,Medical,1,957,4,Male,94,2,1,Human Resources,4,Married,8003,18467,3,Y,No,12,3,1,80,2,22,0,1,14,6,2,4,2011-04-22,,2025-12-31,0,35-44,11+ years,Q3,6859.714285714285
35,No,Travel_Rarely,1023,Research & Development,7,2,Life Sciences,1,959,3,Male,78,3,1,Laboratory Technician,3,Married,3489,24615,3,Y,No,14,4,4,80,1,9,1,2,7,6,1,6,2018-05-20,,2025-12-31,0,35-44,6-10 years,Q1 Low,5981.142857142857
36,Yes,Travel_Frequently,1308,Research & Development,8,3,Life Sciences,1,961,1,Male,33,3,1,Research Scientist,3,Single,5637,11363,1,Y,Yes,24,3,4,80,1,19,2,4,9,8,2,3,2016-01-22,2025-04-20,2025-12-31,1,35-44,6-10 years,Q2,7516.0
41,No,Travel_Rarely,426,Sales,11,4,Medical,1,963,4,Female,57,2,2,Sales Executive,4,Married,8188,17101,4,Y,No,14,3,3,80,2,9,3,3,5,2,1,3,2020-07-11,,2025-12-31,0,35-44,4-5 years,Q3,19651.2
45,No,Travel_Rarely,209,Research & Development,8,3,Life Sciences,1,965,2,Female,79,3,1,Laboratory Technician,3,Divorced,3562,16126,2,Y,No,12,3,4,80,0,18,1,3,12,6,4,8,2013-03-14,,2025-12-31,0,45+,11+ years,Q1 Low,3562.0
31,No,Travel_Rarely,1323,Research & Development,15,4,Medical,1,967,3,Male,41,3,2,Manufacturing Director,3,Married,8514,11135,2,Y,Yes,17,3,1,80,0,15,3,2,12,6,5,7,2013-06-01,,2025-12-31,0,26-34,11+ years,Q3,8514.0
26,Yes,Travel_Rarely,272,Research & Development,4,3,Medical,1,969,3,Female,47,3,4,Manager,1,Single,18748,6828,5,Y,Yes,19,3,1,80,2,25,4,1,23,21,1,13,2002-12-02,2021-10-24,2025-12-31,1,26-34,11+ years,Q4 High,9781.565217391304
27,No,Travel_Rarely,1444,Sales,7,4,Medical,1,971,4,Male,35,3,4,Manager,1,Married,15669,17081,2,Y,Yes,13,3,1,80,0,11,6,1,8,4,3,4,2017-01-11,,2025-12-31,0,26-34,6-10 years,Q4 High,23503.5
32,No,Travel_Rarely,615,Research & Development,13,4,Medical,1,973,4,Male,97,3,1,Laboratory Technician,1,Married,8355,8679,2,Y,Yes,19,4,1,80,2,25,6,3,19,9,8,9,2006-06-08,,2025-12-31,0,26-34,11+ years,Q3,5276.8421052631575
34,No,Travel_Rarely,160,Research & Development,10,2,Life Sciences,1,975,4,Male,52,3,1,Laboratory Technician,4,Married,4603,20170,0,Y,No,13,3,3,80,1,6,3,1,3,1,1,2,2022-08-05,,2025-12-31,0,26-34,2-3 years,Q1 Low,18412.0
30,No,Travel_Rarely,1294,Sales,27,2,Life Sciences,1,977,1,Male,57,2,1,Sales Representative,3,Divorced,4728,16663,2,Y,No,17,3,2,80,1,15,4,4,9,7,4,2,2016-04-04,,2025-12-31,0,26-34,6-10 years,Q1 Low,6304.0
25,No,Travel_Rarely,1270,Sales,4,3,Marketing,1,979,4,Female,69,3,4,Manager,3,Divorced,14828,22693,2,Y,No,12,4,4,80,0,11,2,2,7,6,1,2,2018-09-10,,2025-12-31,0,18-25,6-10 years,Q4 High,25419.428571428572
33,No,Travel_Rarely,1465,Research & Development,13,4,Technical Degree,1,981,1,Male,77,2,1,Research Scientist,4,Married,6885,26886,1,Y,No,14,3,3,80,0,10,5,3,9,5,3,5,2016-06-14,,2025-12-31,0,26-34,6-10 years,Q3,9180.0
39,No,Travel_Rarely,1252,Research & Development,5,2,Life Sciences,1,983,2,Female,63,3,1,Laboratory Technician,3,Married,6742,3760,0,Y,Yes,15,3,4,80,0,17,4,2,11,5,3,5,2014-12-29,,2025-12-31,0,35-44,11+ years,Q3,7354.909090909091
42,No,Non-Travel,758,Research & Development,4,1,Life Sciences,1,985,3,Male,91,2,2,Healthcare Representative,3,Divorced,5670,7491,3,Y,No,18,3,3,80,1,6,4,3,2,1,0,1,2023-02-13,,2025-12-31,0,35-44,2-3 years,Q2,34020.0
32,No,Travel_Rarely,1174,Research & Development,17,3,Medical,1,987,3,Male,87,1,1,Laboratory Technician,2,Married,7339,20614,2,Y,No,17,4,2,80,2,16,5,2,15,7,5,13,2010-09-02,,2025-12-31,0,26-34,11+ years,Q3,5871.2
33,No,Travel_Rarely,1408,Research & Development,8,4,Medical,1,989,3,Female,63,2,1,Laboratory Technician,4,Married,7616,24725,2,Y,Yes,20,3,2,80,1,17,6,3,15,6,3,11,2010-03-03,,2025-12-31,0,26-34,11+ years,Q3,6092.8
28,No,Travel_Rarely,1379,Research & Development,10,3,Medical,1,991,3,Male,86,3,1,Laboratory Technician,1,Single,3768,3982,1,Y,No,12,3,2,80,1,13,2,3,7,6,1,5,2018-06-19,,2025-12-31,0,26-34,6-10 years,Q1 Low,6459.428571428572
37,No,Travel_Rarely,1146,Research & Development,5,3,Life Sciences,1,993,4,Male,58,3,1,Research Scientist,1,Divorced,4896,14089,4,Y,Yes,17,3,4,80,0,12,3,2,8,7,1,4,2017-06-10,,2025-12-31,0,35-44,6-10 years,Q1 Low,7344.0
29,No,Travel_Rarely,868,Research & Development,5,2,Medical,1,995,2,Male,81,3,1,Laboratory Technician,2,Married,4978,8553,5,Y,No,12,4,3,80,0,16,1,3,10,9,3,4,2016-01-01,,2025-12-31,0,26-34,6-10 years,Q2,5973.6
42,No,Travel_Rarely,1184,Human Resources,2,3,Life Sciences,1,997,2,Female,37,2,1,Human Resources,2,Married,7362,8864,4,Y,No,15,4,2,80,3,18,3,3,15,10,5,10,2010-10-31,,2025-12-31,0,35-44,11+ years,Q3,5889.6
21,No,Travel_Rarely,306,Human Resources,10,2,Medical,1,999,4,Male,45,3,1,Human Resources,2,Divorced,4746,2356,1,Y,Yes,15,3,4,80,0,13,0,4,10,5,2,7,2015-06-10,,2025-12-31,0,18-25,6-10 years,Q1 Low,5695.2
34,No,Travel_Rarely,892,Sales,3,1,Marketing,1,1001,1,Male,59,3,2,Sales Executive,3,Married,8224,13354,5,Y,No,11,3,1,80,0,18,3,3,14,11,3,8,2011-04-02,,2025-12-31,0,26-34,11+ years,Q3,7049.142857142857
40,No,Travel_Frequently,1255,Research & Development,7,4,Medical,1,1003,3,Male,55,3,2,Healthcare Representative,2,Married,7662,6951,1,Y,Yes,11,3,4,80,1,6,1,4,4,2,0,3,2021-09-11,,2025-12-31,0,35-44,4-5 years,Q3,22986.0
39,No,Travel_Rarely,976,Research & Development,15,5,Life Sciences,1,1005,3,Male,86,3,1,Research Scientist,3,Single,6280,12893,3,Y,No,20,3,3,80,1,22,1,2,19,9,4,16,2006-08-20,,2025-12-31,0,35-44,11+ years,Q2,3966.315789473684
60,No,Travel_Rarely,1124,Sales,1,2,Other,1,1007,3,Female,68,3,1,Sales Representative,1,Divorced,4987,23444,1,Y,No,13,3,4,80,0,7,4,2,6,3,2,3,2019-07-23,,2025-12-31,0,45+,6-10 years,Q2,9974.0
40,No,Travel_Rarely,651,Sales,29,1,Technical Degree,1,1009,3,Male,62,3,2,Sales Executive,1,Single,7784,23118,2,Y,Yes,14,3,4,80,3,15,6,4,12,11,5,4,2013-03-01,,2025-12-31,0,35-44,11+ years,Q3,7784.0
28,No,Travel_Rarely,376,Research & Development,4,3,Marketing,1,1011,1,Male,60,2,3,Research Director,3,Divorced,11662,15709,4,Y,No,17,3,4,80,1,12,4,3,8,6,2,4,2017-02-05,,2025-12-31,0,26-34,6-10 years,Q4 High,17493.0
36,No,Travel_Rarely,858,Sales,8,3,Medical,1,1013,4,Male,50,1,2,Sales Executive,4,Single,7170,4311,2,Y,No,13,3,3,80,0,10,4,2,9,4,4,8,2016-07-19,,2025-12-31,0,35-44,6-10 years,Q3,9560.0
21,No,Travel_Rarely,1261,Sales,10,2,Life Sciences,1,1015,1,Male,79,3,2,Sales Executive,4,Married,7528,23994,0,Y,No,12,3,1,80,2,12,2,3,9,4,4,4,2016-11-29,,2025-12-31,0,18-25,6-10 years,Q3,10037.333333333334
36,No,Travel_Rarely,421,Sales,4,2,Human Resources,1,1017,2,Female,35,3,4,Manager,4,Divorced,12428,12968,3,Y,Yes,14,3,4,80,0,8,1,2,7,6,0,4,2018-11-21,,2025-12-31,0,35-44,6-10 years,Q4 High,21305.14285714286
29,No,Travel_Frequently,1008,Sales,6,2,Medical,1,1019,1,Male,89,2,4,Manager,3,Married,17337,21628,2,Y,No,11,3,3,80,1,24,6,3,20,17,4,13,2005-03-11,,2025-12-31,0,26-34,11+ years,Q4 High,10402.2
45,Yes,Travel_Frequently,345,Research & Development,18,4,Technical Degree,1,1021,3,Female,42,3,1,Research Scientist,3,Married,3996,8884,3,Y,Yes,21,3,1,80,2,8,2,3,4,3,0,1,2021-07-17,2021-02-06,2025-12-31,1,45+,4-5 years,Q1 Low,11988.0
32,No,Travel_Rarely,1100,Research & Development,14,4,Life Sciences,1,1023,3,Male,87,3,2,Healthcare Representative,3,Single,7284,13522,1,Y,No,22,3,4,80,3,15,1,3,7,3,1,4,2018-02-17,,2025-12-31,0,26-34,6-10 years,Q3,12486.857142857143
36,No,Travel_Rarely,575,Sales,7,3,Life Sciences,1,1025,4,Male,73,3,2,Sales Executive,3,Married,10432,2364,3,Y,No,15,3,2,80,0,21,0,2,16,10,6,6,2009-04-09,,2025-12-31,0,35-44,11+ years,Q4 High,7824.0
31,Yes,Travel_Frequently,1236,Sales,8,3,Other,1,1027,3,Female,61,3,1,Sales Representative,1,Married,7123,9562,1,Y,Yes,12,3,1,80,0,21,6,3,16,11,1,12,2009-03-11,2022-01-06,2025-12-31,1,26-34,11+ years,Q3,5342.25
53,No,Travel_Rarely,225,Research & Development,9,4,Medical,1,1029,3,Male,88,2,1,Research Scientist,3,Married,5951,14296,1,Y,No,15,4,4,80,1,13,1,3,10,9,4,7,2015-11-23,,2025-12-31,0,45+,6-10 years,Q2,7141.2
34,Yes,Travel_Rarely,365,Research & Development,12,4,Life Sciences,1,1031,4,Female,74,3,1,Research Scientist,2,Married,3325,5331,7,Y,No,11,3,3,80,2,9,3,3,4,2,1,3,2021-06-29,2021-11-24,2025-12-31,1,26-34,4-5 years,Q1 Low,9975.0
54,No,Travel_Rarely,1364,Research & Development,13,2,Life Sciences,1,1033,3,Female,84,2,2,Manufacturing Director,3,Divorced,10133,2112,0,Y,Yes,14,4,2,80,1,15,2,2,10,7,3,3,2015-10-11,,2025-12-31,0,45+,6-10 years,Q4 High,12159.6
44,No,Travel_Rarely,237,Sales,13,2,Medical,1,1035,3,Male,78,3,1,Sales Representative,3,Single,2486,13982,1,Y,Yes,11,3,4,80,1,6,1,3,4,2,0,1,2021-12-29,,2025-12-31,0,35-44,4-5 years,Q1 Low,7458.0
41,Yes,Travel_Rarely,1369,Human Resources,6,3,Life Sciences,1,1037,3,Male,90,1,1,Human Resources,1,Divorced,2798,12714,3,Y,No,18,3,4,80,0,6,2,3,3,2,0,2,2022-02-09,2024-06-23,2025-12-31,1,35-44,2-3 years,Q1 Low,11192.0
40,No,Travel_Rarely,1361,Research & Development,9,1,Medical,1,1039,2,Female,69,3,2,Manufacturing Director,2,Married,7092,22958,2,Y,No,13,3,1,80,1,12,3,3,9,4,3,4,2016-03-24,,2025-12-31,0,35-44,6-10 years,Q3,9456.0
40,No,Travel_Rarely,1426,Research & Development,17,3,Medical,1,1041,4,Male,63,3,2,Manufacturing Director,1,Married,6411,15489,4,Y,Yes,15,3,3,80,2,7,3,3,2,2,1,1,2023-04-15,,2025-12-31,0,35-44,2-3 years,Q2,38466.0
19,Yes,Travel_Rarely,620,Research & Development,29,3,Marketing,1,1043,1,Male,41,3,1,Research Scientist,4,Married,7104,11039,2,Y,Yes,11,3,4,80,0,22,2,3,19,10,7,5,2006-06-11,2025-05-31,2025-12-31,1,18-25,11+ years,Q3,4486.736842105263
34,Yes,Travel_Frequently,1169,Human Resources,9,3,Life Sciences,1,1045,3,Male,44,1,1,Human Resources,1,Married,3531,17863,0,Y,Yes,15,3,2,80,0,9,4,2,5,3,2,3,2020-04-22,2022-08-06,2025-12-31,1,26-34,4-5 years,Q1 Low,8474.4
45,No,Travel_Rarely,1496,Sales,5,3,Other,1,1047,3,Male,38,2,2,Sales Executive,2,Married,7574,20913,1,Y,No,11,4,3,80,1,11,0,3,7,4,1,2,2018-06-23,,2025-12-31,0,45+,6-10 years,Q3,12984.0
36,No,Travel_Rarely,1247,Sales,4,3,Life Sciences,1,1049,4,Female,49,2,4,Manager,4,Divorced,15182,11861,0,Y,Yes,22,3,1,80,0,9,1,3,5,4,0,3,2020-10-13,,2025-12-31,0,35-44,4-5 years,Q4 High,36436.8
24,No,Travel_Rarely,1191,Research & Development,13,4,Medical,1,1051,4,Male,78,3,2,Manufacturing Director,3,Divorced,6270,24955,5,Y,No,15,3,4,80,1,8,2,3,3,2,1,2,2022-10-01,,2025-12-31,0,18-25,2-3 years,Q2,25080.0
36,No,Travel_Rarely,976,Research & Development,2,2,Life Sciences,1,1053,3,Male,43,3,4,Manager,1,Divorced,12127,9684,1,Y,No,12,3,4,80,0,4,3,3,1,0,0,1,2024-08-15,,2025-12-31,0,35-44,0-1 years,Q4 High,145524.0
52,No,Travel_Frequently,601,Research & Development,13,3,Marketing,1,1055,3,Female,34,3,1,Research Scientist,2,Married,4166,16520,3,Y,No,14,3,1,80,0,7,2,2,4,2,1,3,2021-05-29,,2025-12-31,0,45+,4-5 years,Q1 Low,12498.0
48,No,Travel_Rarely,1447,Research & Development,13,1,Other,1,1057,2,Male,77,2,1,Research Scientist,1,Divorced,6764,10151,2,Y,No,11,3,4,80,2,24,3,3,19,13,5,6,2006-05-07,,2025-12-31,0,45+,11+ years,Q3,4272.0
36,No,Travel_Rarely,743,Sales,5,1,Marketing,1,1059,3,Male,86,2,2,Sales Executive,2,Married,8222,18093,2,Y,No,15,3,4,80,0,24,4,3,17,10,3,9,2008-09-24,,2025-12-31,0,35-44,11+ years,Q3,5803.764705882353
46,No,Travel_Frequently,1484,Sales,10,3,Medical,1,1061,4,Female,89,2,2,Sales Executive,1,Married,6365,15003,2,Y,No,12,3,2,80,3,9,1,3,2,1,0,1,2023-12-01,,2025-12-31,0,45+,2-3 years,Q2,38190.0
34,No,Travel_Rarely,848,Human Resources,7,1,Medical,1,1063,4,Male,72,3,1,Human Resources,3,Divorced,6476,10772,2,Y,No,15,3,4,80,1,23,5,3,19,16,8,15,2006-01-28,,2025-12-31,0,26-34,11+ years,Q2,4090.1052631578946
21,No,Travel_Rarely,1004,Human Resources,2,1,Marketing,1,1065,4,Female,93,3,4,Manager,4,Single,14497,10567,3,Y,No,13,3,1,80,0,11,6,3,9,4,3,7,2016-11-13,,2025-12-31,0,18-25,6-10 years,Q4 High,19329.333333333332
28,No,Travel_Rarely,554,Research & Development,12,2,Technical Degree,1,1067,1,Female,31,3,1,Research Scientist,3,Married,4060,17014,3,Y,No,18,3,4,80,0,8,4,3,3,3,1,1,2022-05-09,,2025-12-31,0,26-34,2-3 years,Q1 Low,16240.0
51,Yes,Travel_Rarely,923,Sales,12,3,Other,1,1069,4,Male,30,3,2,Sales Executive,3,Married,8894,21361,3,Y,No,15,3,3,80,1,17,5,4,12,4,2,5,2013-11-25,2021-10-26,2025-12-31,1,45+,11+ years,Q4 High,8894.0
34,No,Travel_Rarely,1172,Sales,6,4,Life Sciences,1,1071,4,Male,93,2,4,Manager,2,Married,15854,14733,4,Y,No,20,4,3,80,0,12,1,3,8,3,0,3,2017-04-21,,2025-12-31,0,26-34,6-10 years,Q4 High,23781.0
35,No,Travel_Rarely,800,Sales,29,2,Other,1,1073,2,Male,53,2,2,Sales Executive,2,Single,5496,15323,0,Y,No,22,3,3,80,2,10,6,3,6,3,3,5,2019-05-25,,2025-12-31,0,35-44,6-10 years,Q2,10992.0
34,No,Travel_Rarely,620,Research & Development,8,3,Life Sciences,1,1075,3,Male,31,3,2,Manufacturing Director,4,Married,6846,15508,4,Y,No,23,3,3,80,0,11,4,3,6,4,0,4,2019-12-28,,2025-12-31,0,26-34,6-10 years,Q3,13692.0
54,No,Non-Travel,493,Research & Development,1,2,Life Sciences,1,1077,3,Female,88,3,1,Research Scientist,1,Divorced,6961,4613,4,Y,No,13,3,4,80,0,16,3,2,12,6,3,9,2013-10-01,,2025-12-31,0,45+,11+ years,Q3,6961.0
52,No,Travel_Frequently,979,Research & Development,17,3,Life Sciences,1,1079,3,Female,63,3,1,Laboratory Technician,4,Married,4728,18868,3,Y,Yes,18,3,3,80,0,14,4,3,13,10,2,4,2012-04-07,,2025-12-31,0,45+,11+ years,Q1 Low,4364.307692307692
57,No,Non-Travel,494,Sales,15,3,Life Sciences,1,1081,4,Male,85,2,2,Sales Executive,3,Married,6781,16671,0,Y,Yes,14,3,4,80,1,8,3,3,4,2,1,2,2021-08-09,,2025-12-31,0,45+,4-5 years,Q3,20343.0
35,No,Non-Travel,195,Research & Development,16,3,Marketing,1,1083,3,Female,34,1,1,Research Scientist,4,Single,5726,15640,3,Y,Yes,14,3,3,80,2,14,4,3,11,4,2,7,2014-02-10,,2025-12-31,0,35-44,11+ years,Q2,6246.545454545455
40,No,Travel_Rarely,184,Research & Development,3,5,Technical Degree,1,1085,3,Female,84,2,2,Healthcare Representative,2,Single,7013,8880,0,Y,No,20,3,1,80,0,16,6,3,10,9,4,8,2015-05-20,,2025-12-31,0,35-44,6-10 years,Q3,8415.6
23,No,Travel_Rarely,1159,Sales,10,4,Marketing,1,1087,3,Female,65,1,2,Sales Executive,2,Married,4937,14964,0,Y,No,12,3,4,80,1,4,3,1,0,0,0,0,2025-05-15,,2025-12-31,0,18-25,0-1 years,Q1 Low,59244.0
50,No,Travel_Rarely,1051,Research & Development,8,1,Medical,1,1089,3,Male,84,2,1,Laboratory Technician,4,Single,5360,22144,2,Y,No,15,3,3,80,0,19,4,3,14,10,3,6,2011-11-17,,2025-12-31,0,45+,11+ years,Q2,4594.285714285715
26,No,Travel_Frequently,515,Research & Development,7,4,Medical,1,1091,4,Male,39,3,1,Laboratory Technician,4,Divorced,4121,24016,1,Y,Yes,16,3,4,80,1,8,6,2,4,3,0,3,2021-01-04,,2025-12-31,0,26-34,4-5 years,Q1 Low,12363.0
